
( 5.741,  6,  6.455 ) ( 8.588,  9,  9.103 ) ( 9.653,  10,  10.292 ) ( 9.815,  10,  10.393 ) ( 4.731,  5,  5.283 ) ( 8.830,  9,  9.269 ) ( 7.656,  8,  8.126 ) ( 6.687,  7,  7.403 ) ( 7.810,  8,  8.241 ) ( 4.574,  5,  5.481 ) ( 7.775,  8,  8.146 ) ( 4.765,  5,  5.154 ) ( 9.865,  10,  10.145 ) ( 7.517,  8,  8.490 ) ( 4.692,  5,  5.318 ) ( 8.591,  9,  9.466 ) ( 8.727,  9,  9.321 ) ( 6.531,  7,  7.121 ) ( 7.888,  8,  8.154 ) ( 4.586,  5,  5.282 ) ( 6.664,  7,  7.484 ) ( 8.550,  9,  9.181 ) ( 7.890,  8,  8.263 ) ( 7.516,  8,  8.200 ) ( 4.596,  5,  5.410 ) ( 4.820,  5,  5.129 ) ( 5.544,  6,  6.315 ) ( 7.817,  8,  8.491 ) ( 6.640,  7,  7.166 ) ( 6.519,  7,  7.168 ) ( 7.616,  8,  8.390 ) ( 7.866,  8,  8.157 ) ( 4.789,  5,  5.103 ) ( 6.822,  7,  7.223 ) ( 6.843,  7,  7.492 ) ( 8.595,  9,  9.393 ) ( 4.524,  5,  5.355 ) ( 4.526,  5,  5.486 ) ( 8.882,  9,  9.458 ) ( 5.814,  6,  6.422 ) ( 8.631,  9,  9.266 ) ( 9.549,  10,  10.324 ) ( 6.519,  7,  7.134 ) ( 7.685,  8,  8.342 ) ( 6.800,  7,  7.297 ) ( 4.590,  5,  5.484 ) ( 4.813,  5,  5.444 ) ( 5.859,  6,  6.298 ) ( 4.553,  5,  5.219 ) ( 7.579,  8,  8.104 ) ( 9.788,  10,  10.325 ) ( 5.603,  6,  6.188 ) ( 9.820,  10,  10.371 ) ( 6.826,  7,  7.199 ) ( 8.670,  9,  9.260 ) ( 7.879,  8,  8.198 ) ( 5.574,  6,  6.472 ) ( 7.577,  8,  8.407 ) ( 4.894,  5,  5.238 ) ( 7.751,  8,  8.206 ) ( 9.565,  10,  10.158 ) ( 7.811,  8,  8.122 ) ( 8.898,  9,  9.230 ) ( 7.681,  8,  8.449 ) ( 8.650,  9,  9.240 ) ( 9.547,  10,  10.461 ) ( 5.534,  6,  6.351 ) ( 6.851,  7,  7.146 ) ( 7.778,  8,  8.223 ) ( 9.755,  10,  10.452 ) ( 8.617,  9,  9.266 ) ( 5.850,  6,  6.308 ) ( 9.762,  10,  10.473 ) ( 8.785,  9,  9.244 ) ( 7.789,  8,  8.364 ) ( 5.651,  6,  6.146 ) ( 6.577,  7,  7.439 ) ( 7.832,  8,  8.425 ) ( 6.831,  7,  7.388 ) ( 6.626,  7,  7.419 ) ( 8.872,  9,  9.328 ) ( 4.620,  5,  5.494 ) ( 7.822,  8,  8.429 ) ( 7.860,  8,  8.300 ) ( 6.848,  7,  7.285 ) ( 4.748,  5,  5.435 ) ( 8.549,  9,  9.302 ) ( 5.756,  6,  6.188 ) ( 7.725,  8,  8.359 ) ( 9.668,  10,  10.386 ) ( 6.777,  7,  7.181 ) ( 5.567,  6,  6.146 ) ( 4.880,  5,  5.101 ) ( 5.529,  6,  6.189 ) ( 8.611,  9,  9.346 ) ( 6.893,  7,  7.417 ) ( 4.827,  5,  5.387 ) ( 4.589,  5,  5.251 ) ( 9.684,  10,  10.451 ) ( 7.548,  8,  8.369 ) 

( 7.765,  8,  8.203 ) ( 5.696,  6,  6.186 ) ( 6.595,  7,  7.448 ) ( 4.726,  5,  5.181 ) ( 9.693,  10,  10.106 ) ( 7.533,  8,  8.430 ) ( 6.813,  7,  7.400 ) ( 9.524,  10,  10.207 ) ( 4.599,  5,  5.448 ) ( 6.705,  7,  7.289 ) ( 5.707,  6,  6.302 ) ( 6.794,  7,  7.366 ) ( 6.811,  7,  7.117 ) ( 7.882,  8,  8.405 ) ( 7.533,  8,  8.469 ) ( 7.726,  8,  8.203 ) ( 7.827,  8,  8.478 ) ( 6.711,  7,  7.478 ) ( 6.575,  7,  7.463 ) ( 8.841,  9,  9.232 ) ( 5.531,  6,  6.126 ) ( 9.838,  10,  10.156 ) ( 9.575,  10,  10.139 ) ( 9.738,  10,  10.326 ) ( 8.514,  9,  9.458 ) ( 6.884,  7,  7.280 ) ( 6.740,  7,  7.222 ) ( 8.854,  9,  9.349 ) ( 4.761,  5,  5.164 ) ( 5.746,  6,  6.206 ) ( 9.867,  10,  10.428 ) ( 7.691,  8,  8.206 ) ( 4.594,  5,  5.497 ) ( 9.815,  10,  10.331 ) ( 8.540,  9,  9.243 ) ( 9.537,  10,  10.429 ) ( 7.731,  8,  8.125 ) ( 8.516,  9,  9.195 ) ( 6.836,  7,  7.247 ) ( 5.579,  6,  6.150 ) ( 8.796,  9,  9.436 ) ( 7.670,  8,  8.364 ) ( 8.842,  9,  9.376 ) ( 5.787,  6,  6.297 ) ( 8.560,  9,  9.367 ) ( 9.597,  10,  10.473 ) ( 6.705,  7,  7.212 ) ( 9.821,  10,  10.200 ) ( 5.791,  6,  6.264 ) ( 8.569,  9,  9.169 ) ( 6.593,  7,  7.394 ) ( 4.502,  5,  5.176 ) ( 5.581,  6,  6.482 ) ( 5.729,  6,  6.483 ) ( 4.771,  5,  5.192 ) ( 9.867,  10,  10.333 ) ( 5.872,  6,  6.363 ) ( 4.803,  5,  5.186 ) ( 5.762,  6,  6.310 ) ( 5.617,  6,  6.178 ) ( 5.823,  6,  6.287 ) ( 8.849,  9,  9.372 ) ( 7.601,  8,  8.230 ) ( 5.528,  6,  6.108 ) ( 8.607,  9,  9.403 ) ( 9.823,  10,  10.300 ) ( 8.703,  9,  9.175 ) ( 9.623,  10,  10.216 ) ( 7.843,  8,  8.148 ) ( 4.801,  5,  5.286 ) ( 8.761,  9,  9.231 ) ( 5.881,  6,  6.267 ) ( 5.506,  6,  6.217 ) ( 4.646,  5,  5.232 ) ( 4.574,  5,  5.237 ) ( 8.690,  9,  9.103 ) ( 4.576,  5,  5.360 ) ( 4.625,  5,  5.323 ) ( 7.510,  8,  8.347 ) ( 9.669,  10,  10.383 ) ( 9.750,  10,  10.408 ) ( 7.816,  8,  8.447 ) ( 4.517,  5,  5.461 ) ( 4.837,  5,  5.140 ) ( 9.892,  10,  10.262 ) ( 8.673,  9,  9.248 ) ( 8.607,  9,  9.346 ) ( 8.585,  9,  9.387 ) ( 8.537,  9,  9.269 ) ( 9.880,  10,  10.389 ) ( 4.594,  5,  5.329 ) ( 7.608,  8,  8.330 ) ( 8.810,  9,  9.267 ) ( 5.847,  6,  6.180 ) ( 6.886,  7,  7.384 ) ( 4.536,  5,  5.264 ) ( 4.709,  5,  5.147 ) ( 8.788,  9,  9.274 ) ( 7.892,  8,  8.275 ) ( 5.686,  6,  6.117 ) 

( 6.563,  7,  7.141 ) ( 5.736,  6,  6.330 ) ( 4.613,  5,  5.180 ) ( 5.782,  6,  6.349 ) ( 6.651,  7,  7.237 ) ( 5.762,  6,  6.255 ) ( 9.533,  10,  10.130 ) ( 6.514,  7,  7.157 ) ( 9.703,  10,  10.139 ) ( 5.763,  6,  6.311 ) ( 9.578,  10,  10.200 ) ( 8.524,  9,  9.214 ) ( 8.752,  9,  9.187 ) ( 9.612,  10,  10.256 ) ( 7.638,  8,  8.202 ) ( 5.728,  6,  6.299 ) ( 5.757,  6,  6.437 ) ( 5.870,  6,  6.130 ) ( 4.884,  5,  5.247 ) ( 7.620,  8,  8.365 ) ( 8.615,  9,  9.118 ) ( 8.880,  9,  9.351 ) ( 4.852,  5,  5.106 ) ( 6.592,  7,  7.346 ) ( 7.855,  8,  8.145 ) ( 4.843,  5,  5.468 ) ( 4.755,  5,  5.133 ) ( 7.819,  8,  8.393 ) ( 8.779,  9,  9.469 ) ( 7.852,  8,  8.483 ) ( 6.828,  7,  7.321 ) ( 4.718,  5,  5.315 ) ( 9.742,  10,  10.312 ) ( 6.655,  7,  7.274 ) ( 6.541,  7,  7.224 ) ( 9.861,  10,  10.343 ) ( 5.758,  6,  6.160 ) ( 5.805,  6,  6.291 ) ( 9.834,  10,  10.103 ) ( 5.863,  6,  6.211 ) ( 4.852,  5,  5.194 ) ( 8.821,  9,  9.293 ) ( 7.773,  8,  8.260 ) ( 9.815,  10,  10.348 ) ( 6.771,  7,  7.234 ) ( 8.669,  9,  9.301 ) ( 8.546,  9,  9.113 ) ( 7.884,  8,  8.212 ) ( 9.676,  10,  10.361 ) ( 8.614,  9,  9.283 ) ( 9.515,  10,  10.426 ) ( 6.873,  7,  7.228 ) ( 4.515,  5,  5.221 ) ( 9.581,  10,  10.151 ) ( 6.776,  7,  7.455 ) ( 7.738,  8,  8.272 ) ( 8.850,  9,  9.341 ) ( 7.536,  8,  8.277 ) ( 8.899,  9,  9.149 ) ( 6.875,  7,  7.231 ) ( 8.717,  9,  9.356 ) ( 4.568,  5,  5.238 ) ( 7.631,  8,  8.447 ) ( 5.650,  6,  6.193 ) ( 5.692,  6,  6.236 ) ( 7.624,  8,  8.293 ) ( 4.838,  5,  5.403 ) ( 4.579,  5,  5.147 ) ( 6.876,  7,  7.340 ) ( 7.802,  8,  8.248 ) ( 5.705,  6,  6.361 ) ( 7.580,  8,  8.344 ) ( 6.798,  7,  7.384 ) ( 7.878,  8,  8.203 ) ( 4.567,  5,  5.147 ) ( 8.666,  9,  9.217 ) ( 5.597,  6,  6.265 ) ( 8.646,  9,  9.271 ) ( 9.788,  10,  10.204 ) ( 9.636,  10,  10.421 ) ( 5.660,  6,  6.241 ) ( 8.786,  9,  9.401 ) ( 5.856,  6,  6.135 ) ( 9.552,  10,  10.168 ) ( 6.626,  7,  7.146 ) ( 5.684,  6,  6.169 ) ( 7.593,  8,  8.236 ) ( 4.586,  5,  5.109 ) ( 8.880,  9,  9.435 ) ( 5.788,  6,  6.453 ) ( 6.518,  7,  7.445 ) ( 7.830,  8,  8.385 ) ( 4.789,  5,  5.424 ) ( 7.844,  8,  8.323 ) ( 6.872,  7,  7.420 ) ( 5.756,  6,  6.367 ) ( 8.839,  9,  9.357 ) ( 7.732,  8,  8.205 ) ( 9.608,  10,  10.217 ) ( 5.728,  6,  6.267 ) 

( 4.737,  5,  5.488 ) ( 9.664,  10,  10.170 ) ( 6.776,  7,  7.250 ) ( 4.821,  5,  5.244 ) ( 6.815,  7,  7.291 ) ( 6.803,  7,  7.167 ) ( 8.763,  9,  9.267 ) ( 5.548,  6,  6.347 ) ( 8.809,  9,  9.107 ) ( 6.830,  7,  7.219 ) ( 8.572,  9,  9.314 ) ( 7.514,  8,  8.489 ) ( 4.829,  5,  5.254 ) ( 7.806,  8,  8.464 ) ( 7.629,  8,  8.366 ) ( 6.770,  7,  7.134 ) ( 9.645,  10,  10.466 ) ( 8.796,  9,  9.479 ) ( 4.784,  5,  5.283 ) ( 7.777,  8,  8.301 ) ( 7.526,  8,  8.320 ) ( 7.632,  8,  8.211 ) ( 8.513,  9,  9.320 ) ( 7.542,  8,  8.178 ) ( 8.672,  9,  9.128 ) ( 5.703,  6,  6.255 ) ( 6.658,  7,  7.283 ) ( 7.756,  8,  8.413 ) ( 6.563,  7,  7.338 ) ( 6.623,  7,  7.308 ) ( 6.796,  7,  7.107 ) ( 4.658,  5,  5.459 ) ( 5.527,  6,  6.446 ) ( 8.562,  9,  9.190 ) ( 5.771,  6,  6.160 ) ( 5.609,  6,  6.203 ) ( 8.620,  9,  9.259 ) ( 7.686,  8,  8.367 ) ( 6.521,  7,  7.272 ) ( 4.554,  5,  5.307 ) ( 7.699,  8,  8.243 ) ( 5.538,  6,  6.142 ) ( 8.574,  9,  9.206 ) ( 8.545,  9,  9.363 ) ( 8.555,  9,  9.332 ) ( 9.829,  10,  10.149 ) ( 8.661,  9,  9.413 ) ( 7.892,  8,  8.312 ) ( 7.641,  8,  8.445 ) ( 9.598,  10,  10.488 ) ( 9.895,  10,  10.292 ) ( 8.809,  9,  9.386 ) ( 4.548,  5,  5.406 ) ( 5.747,  6,  6.431 ) ( 4.822,  5,  5.199 ) ( 6.762,  7,  7.379 ) ( 4.658,  5,  5.200 ) ( 6.579,  7,  7.267 ) ( 7.694,  8,  8.376 ) ( 6.870,  7,  7.251 ) ( 6.792,  7,  7.201 ) ( 9.700,  10,  10.447 ) ( 5.886,  6,  6.308 ) ( 5.741,  6,  6.373 ) ( 7.747,  8,  8.161 ) ( 6.639,  7,  7.258 ) ( 4.647,  5,  5.452 ) ( 5.856,  6,  6.305 ) ( 7.642,  8,  8.297 ) ( 5.764,  6,  6.436 ) ( 4.604,  5,  5.374 ) ( 5.685,  6,  6.237 ) ( 4.527,  5,  5.236 ) ( 6.596,  7,  7.280 ) ( 7.888,  8,  8.434 ) ( 6.570,  7,  7.221 ) ( 5.865,  6,  6.230 ) ( 9.832,  10,  10.149 ) ( 4.562,  5,  5.327 ) ( 6.578,  7,  7.191 ) ( 6.612,  7,  7.283 ) ( 7.651,  8,  8.241 ) ( 4.765,  5,  5.393 ) ( 4.554,  5,  5.493 ) ( 6.810,  7,  7.182 ) ( 4.570,  5,  5.486 ) ( 7.544,  8,  8.245 ) ( 7.777,  8,  8.429 ) ( 5.619,  6,  6.128 ) ( 4.791,  5,  5.393 ) ( 9.538,  10,  10.139 ) ( 5.886,  6,  6.498 ) ( 4.731,  5,  5.182 ) ( 8.853,  9,  9.207 ) ( 5.591,  6,  6.469 ) ( 5.702,  6,  6.296 ) ( 8.748,  9,  9.148 ) ( 5.562,  6,  6.387 ) ( 5.559,  6,  6.384 ) ( 6.620,  7,  7.131 ) 

( 4.534,  5,  5.310 ) ( 5.883,  6,  6.422 ) ( 5.545,  6,  6.241 ) ( 4.649,  5,  5.335 ) ( 7.731,  8,  8.459 ) ( 8.772,  9,  9.231 ) ( 7.501,  8,  8.242 ) ( 8.772,  9,  9.268 ) ( 5.677,  6,  6.276 ) ( 5.625,  6,  6.232 ) ( 8.755,  9,  9.174 ) ( 8.572,  9,  9.397 ) ( 8.779,  9,  9.366 ) ( 6.716,  7,  7.162 ) ( 8.750,  9,  9.164 ) ( 4.807,  5,  5.216 ) ( 7.626,  8,  8.211 ) ( 5.862,  6,  6.329 ) ( 7.648,  8,  8.389 ) ( 6.836,  7,  7.120 ) ( 4.652,  5,  5.292 ) ( 5.749,  6,  6.347 ) ( 5.566,  6,  6.379 ) ( 8.885,  9,  9.258 ) ( 7.845,  8,  8.390 ) ( 6.610,  7,  7.300 ) ( 9.536,  10,  10.318 ) ( 6.804,  7,  7.185 ) ( 6.815,  7,  7.380 ) ( 4.753,  5,  5.335 ) ( 6.556,  7,  7.341 ) ( 6.549,  7,  7.319 ) ( 9.548,  10,  10.489 ) ( 7.852,  8,  8.303 ) ( 7.623,  8,  8.212 ) ( 6.677,  7,  7.225 ) ( 9.596,  10,  10.474 ) ( 8.528,  9,  9.339 ) ( 8.646,  9,  9.487 ) ( 4.503,  5,  5.408 ) ( 9.623,  10,  10.387 ) ( 6.792,  7,  7.340 ) ( 8.795,  9,  9.304 ) ( 7.574,  8,  8.290 ) ( 7.816,  8,  8.173 ) ( 5.876,  6,  6.129 ) ( 5.586,  6,  6.475 ) ( 8.653,  9,  9.366 ) ( 4.536,  5,  5.395 ) ( 7.831,  8,  8.341 ) ( 4.893,  5,  5.392 ) ( 4.534,  5,  5.411 ) ( 6.634,  7,  7.438 ) ( 9.750,  10,  10.220 ) ( 8.575,  9,  9.247 ) ( 9.872,  10,  10.301 ) ( 6.867,  7,  7.236 ) ( 6.858,  7,  7.238 ) ( 9.559,  10,  10.468 ) ( 6.572,  7,  7.125 ) ( 4.859,  5,  5.452 ) ( 5.847,  6,  6.454 ) ( 6.573,  7,  7.401 ) ( 4.680,  5,  5.391 ) ( 8.704,  9,  9.389 ) ( 7.768,  8,  8.303 ) ( 6.719,  7,  7.198 ) ( 5.786,  6,  6.147 ) ( 5.864,  6,  6.364 ) ( 9.733,  10,  10.461 ) ( 4.889,  5,  5.296 ) ( 4.737,  5,  5.144 ) ( 9.568,  10,  10.305 ) ( 8.718,  9,  9.372 ) ( 5.728,  6,  6.210 ) ( 6.603,  7,  7.313 ) ( 7.838,  8,  8.451 ) ( 5.733,  6,  6.489 ) ( 4.648,  5,  5.487 ) ( 8.620,  9,  9.148 ) ( 8.624,  9,  9.112 ) ( 8.649,  9,  9.157 ) ( 8.790,  9,  9.465 ) ( 8.796,  9,  9.247 ) ( 8.671,  9,  9.372 ) ( 5.792,  6,  6.340 ) ( 5.833,  6,  6.370 ) ( 8.616,  9,  9.499 ) ( 7.825,  8,  8.166 ) ( 5.628,  6,  6.347 ) ( 4.724,  5,  5.269 ) ( 7.840,  8,  8.338 ) ( 6.780,  7,  7.327 ) ( 6.672,  7,  7.471 ) ( 7.685,  8,  8.208 ) ( 9.881,  10,  10.191 ) ( 8.780,  9,  9.370 ) ( 8.752,  9,  9.330 ) ( 4.666,  5,  5.352 ) ( 9.523,  10,  10.164 ) 

( 7.776,  8,  8.185 ) ( 4.597,  5,  5.291 ) ( 4.545,  5,  5.287 ) ( 4.709,  5,  5.131 ) ( 7.646,  8,  8.162 ) ( 5.622,  6,  6.130 ) ( 7.669,  8,  8.438 ) ( 4.632,  5,  5.451 ) ( 6.734,  7,  7.196 ) ( 7.577,  8,  8.480 ) ( 6.696,  7,  7.442 ) ( 8.829,  9,  9.424 ) ( 4.689,  5,  5.319 ) ( 5.746,  6,  6.146 ) ( 4.829,  5,  5.232 ) ( 8.791,  9,  9.295 ) ( 4.683,  5,  5.113 ) ( 6.514,  7,  7.272 ) ( 6.700,  7,  7.276 ) ( 7.697,  8,  8.154 ) ( 5.661,  6,  6.181 ) ( 4.816,  5,  5.170 ) ( 8.881,  9,  9.452 ) ( 7.879,  8,  8.284 ) ( 4.853,  5,  5.444 ) ( 4.735,  5,  5.351 ) ( 4.614,  5,  5.335 ) ( 8.725,  9,  9.197 ) ( 6.846,  7,  7.429 ) ( 9.757,  10,  10.225 ) ( 8.839,  9,  9.352 ) ( 7.581,  8,  8.378 ) ( 7.635,  8,  8.405 ) ( 6.850,  7,  7.166 ) ( 7.818,  8,  8.352 ) ( 8.781,  9,  9.420 ) ( 7.567,  8,  8.303 ) ( 4.510,  5,  5.452 ) ( 9.746,  10,  10.112 ) ( 8.764,  9,  9.302 ) ( 6.544,  7,  7.401 ) ( 5.847,  6,  6.341 ) ( 4.764,  5,  5.328 ) ( 6.562,  7,  7.290 ) ( 4.743,  5,  5.181 ) ( 5.585,  6,  6.318 ) ( 8.566,  9,  9.334 ) ( 4.804,  5,  5.299 ) ( 5.761,  6,  6.246 ) ( 8.635,  9,  9.321 ) ( 5.502,  6,  6.484 ) ( 6.759,  7,  7.431 ) ( 8.713,  9,  9.231 ) ( 8.617,  9,  9.441 ) ( 7.757,  8,  8.119 ) ( 8.757,  9,  9.199 ) ( 8.580,  9,  9.296 ) ( 6.560,  7,  7.156 ) ( 5.876,  6,  6.379 ) ( 4.654,  5,  5.281 ) ( 5.540,  6,  6.260 ) ( 7.501,  8,  8.394 ) ( 5.506,  6,  6.195 ) ( 8.807,  9,  9.234 ) ( 9.659,  10,  10.457 ) ( 8.546,  9,  9.339 ) ( 7.559,  8,  8.195 ) ( 4.730,  5,  5.228 ) ( 7.673,  8,  8.153 ) ( 4.830,  5,  5.470 ) ( 6.828,  7,  7.313 ) ( 7.831,  8,  8.492 ) ( 9.892,  10,  10.109 ) ( 7.853,  8,  8.132 ) ( 7.612,  8,  8.393 ) ( 8.687,  9,  9.348 ) ( 6.847,  7,  7.312 ) ( 5.758,  6,  6.148 ) ( 6.593,  7,  7.335 ) ( 5.718,  6,  6.248 ) ( 9.708,  10,  10.236 ) ( 8.513,  9,  9.234 ) ( 5.669,  6,  6.256 ) ( 5.638,  6,  6.158 ) ( 6.691,  7,  7.431 ) ( 6.872,  7,  7.381 ) ( 7.756,  8,  8.197 ) ( 8.627,  9,  9.252 ) ( 8.794,  9,  9.420 ) ( 8.716,  9,  9.494 ) ( 6.687,  7,  7.497 ) ( 9.658,  10,  10.366 ) ( 5.691,  6,  6.484 ) ( 7.586,  8,  8.217 ) ( 6.681,  7,  7.196 ) ( 8.636,  9,  9.111 ) ( 9.668,  10,  10.351 ) ( 7.756,  8,  8.163 ) ( 9.892,  10,  10.106 ) ( 6.779,  7,  7.317 ) 

( 5.562,  6,  6.250 ) ( 5.802,  6,  6.182 ) ( 9.653,  10,  10.470 ) ( 8.666,  9,  9.453 ) ( 6.610,  7,  7.118 ) ( 4.553,  5,  5.203 ) ( 6.884,  7,  7.289 ) ( 8.531,  9,  9.325 ) ( 5.727,  6,  6.383 ) ( 9.558,  10,  10.492 ) ( 9.521,  10,  10.306 ) ( 8.898,  9,  9.310 ) ( 5.843,  6,  6.247 ) ( 8.627,  9,  9.165 ) ( 9.747,  10,  10.494 ) ( 5.618,  6,  6.190 ) ( 5.756,  6,  6.479 ) ( 5.728,  6,  6.491 ) ( 9.550,  10,  10.106 ) ( 9.556,  10,  10.340 ) ( 9.876,  10,  10.391 ) ( 5.557,  6,  6.140 ) ( 7.820,  8,  8.412 ) ( 9.635,  10,  10.354 ) ( 6.705,  7,  7.307 ) ( 7.655,  8,  8.274 ) ( 7.887,  8,  8.348 ) ( 5.516,  6,  6.170 ) ( 4.505,  5,  5.357 ) ( 4.765,  5,  5.247 ) ( 6.648,  7,  7.116 ) ( 9.662,  10,  10.495 ) ( 6.504,  7,  7.110 ) ( 9.514,  10,  10.445 ) ( 7.884,  8,  8.430 ) ( 8.715,  9,  9.140 ) ( 4.679,  5,  5.228 ) ( 4.820,  5,  5.401 ) ( 5.861,  6,  6.445 ) ( 9.745,  10,  10.334 ) ( 7.748,  8,  8.100 ) ( 8.892,  9,  9.265 ) ( 6.652,  7,  7.492 ) ( 6.665,  7,  7.342 ) ( 7.651,  8,  8.470 ) ( 9.510,  10,  10.201 ) ( 7.513,  8,  8.328 ) ( 8.804,  9,  9.483 ) ( 4.662,  5,  5.182 ) ( 4.572,  5,  5.353 ) ( 7.888,  8,  8.213 ) ( 8.607,  9,  9.333 ) ( 9.659,  10,  10.474 ) ( 4.765,  5,  5.380 ) ( 7.581,  8,  8.389 ) ( 5.785,  6,  6.171 ) ( 7.610,  8,  8.223 ) ( 8.664,  9,  9.238 ) ( 4.786,  5,  5.172 ) ( 5.520,  6,  6.463 ) ( 9.858,  10,  10.470 ) ( 6.836,  7,  7.129 ) ( 4.702,  5,  5.260 ) ( 5.888,  6,  6.135 ) ( 6.658,  7,  7.440 ) ( 6.611,  7,  7.355 ) ( 7.847,  8,  8.282 ) ( 4.812,  5,  5.394 ) ( 6.744,  7,  7.322 ) ( 8.726,  9,  9.175 ) ( 9.788,  10,  10.388 ) ( 7.754,  8,  8.102 ) ( 7.889,  8,  8.482 ) ( 5.761,  6,  6.225 ) ( 9.846,  10,  10.219 ) ( 8.811,  9,  9.196 ) ( 5.811,  6,  6.253 ) ( 4.775,  5,  5.387 ) ( 6.587,  7,  7.237 ) ( 5.578,  6,  6.255 ) ( 4.823,  5,  5.311 ) ( 9.890,  10,  10.230 ) ( 7.507,  8,  8.198 ) ( 9.877,  10,  10.249 ) ( 8.580,  9,  9.297 ) ( 4.677,  5,  5.132 ) ( 4.815,  5,  5.469 ) ( 9.867,  10,  10.196 ) ( 7.549,  8,  8.272 ) ( 8.678,  9,  9.104 ) ( 9.609,  10,  10.410 ) ( 6.800,  7,  7.480 ) ( 5.837,  6,  6.325 ) ( 7.633,  8,  8.476 ) ( 5.538,  6,  6.289 ) ( 7.769,  8,  8.139 ) ( 9.900,  10,  10.241 ) ( 6.731,  7,  7.493 ) ( 7.662,  8,  8.292 ) ( 9.758,  10,  10.258 ) 

( 5.511,  6,  6.465 ) ( 4.710,  5,  5.174 ) ( 6.566,  7,  7.324 ) ( 6.730,  7,  7.385 ) ( 6.504,  7,  7.492 ) ( 9.611,  10,  10.387 ) ( 4.597,  5,  5.489 ) ( 5.632,  6,  6.466 ) ( 9.685,  10,  10.235 ) ( 4.558,  5,  5.277 ) ( 4.576,  5,  5.173 ) ( 7.684,  8,  8.424 ) ( 7.686,  8,  8.485 ) ( 8.582,  9,  9.153 ) ( 6.723,  7,  7.159 ) ( 5.689,  6,  6.265 ) ( 6.876,  7,  7.101 ) ( 4.661,  5,  5.458 ) ( 9.675,  10,  10.110 ) ( 9.657,  10,  10.321 ) ( 9.898,  10,  10.232 ) ( 8.792,  9,  9.405 ) ( 5.778,  6,  6.476 ) ( 8.629,  9,  9.437 ) ( 9.789,  10,  10.312 ) ( 4.786,  5,  5.136 ) ( 5.614,  6,  6.430 ) ( 9.540,  10,  10.200 ) ( 7.585,  8,  8.378 ) ( 6.748,  7,  7.192 ) ( 8.563,  9,  9.463 ) ( 6.643,  7,  7.461 ) ( 4.536,  5,  5.197 ) ( 9.580,  10,  10.289 ) ( 6.793,  7,  7.263 ) ( 4.890,  5,  5.209 ) ( 8.605,  9,  9.218 ) ( 4.887,  5,  5.117 ) ( 5.806,  6,  6.384 ) ( 6.547,  7,  7.305 ) ( 4.804,  5,  5.167 ) ( 4.659,  5,  5.482 ) ( 7.503,  8,  8.301 ) ( 5.818,  6,  6.412 ) ( 6.822,  7,  7.334 ) ( 4.896,  5,  5.115 ) ( 7.703,  8,  8.362 ) ( 8.523,  9,  9.261 ) ( 8.542,  9,  9.396 ) ( 4.550,  5,  5.165 ) ( 8.841,  9,  9.460 ) ( 5.727,  6,  6.454 ) ( 6.822,  7,  7.287 ) ( 7.529,  8,  8.272 ) ( 9.829,  10,  10.424 ) ( 5.523,  6,  6.267 ) ( 6.509,  7,  7.318 ) ( 8.751,  9,  9.488 ) ( 4.882,  5,  5.331 ) ( 7.599,  8,  8.197 ) ( 8.836,  9,  9.405 ) ( 9.788,  10,  10.361 ) ( 9.734,  10,  10.188 ) ( 9.877,  10,  10.225 ) ( 6.516,  7,  7.473 ) ( 9.711,  10,  10.144 ) ( 9.567,  10,  10.463 ) ( 8.502,  9,  9.111 ) ( 9.750,  10,  10.468 ) ( 9.718,  10,  10.321 ) ( 8.608,  9,  9.259 ) ( 7.512,  8,  8.383 ) ( 9.523,  10,  10.237 ) ( 6.629,  7,  7.495 ) ( 8.533,  9,  9.272 ) ( 5.808,  6,  6.132 ) ( 4.824,  5,  5.304 ) ( 9.607,  10,  10.343 ) ( 7.608,  8,  8.416 ) ( 8.533,  9,  9.376 ) ( 7.611,  8,  8.257 ) ( 5.580,  6,  6.322 ) ( 4.780,  5,  5.417 ) ( 9.668,  10,  10.370 ) ( 7.614,  8,  8.115 ) ( 9.810,  10,  10.278 ) ( 5.726,  6,  6.178 ) ( 7.839,  8,  8.251 ) ( 6.686,  7,  7.432 ) ( 9.754,  10,  10.282 ) ( 4.797,  5,  5.338 ) ( 4.687,  5,  5.280 ) ( 6.858,  7,  7.206 ) ( 9.878,  10,  10.433 ) ( 9.878,  10,  10.490 ) ( 8.691,  9,  9.411 ) ( 6.753,  7,  7.229 ) ( 9.768,  10,  10.367 ) ( 7.854,  8,  8.465 ) ( 9.764,  10,  10.432 ) 

