( 152.668,  153,  153.438 ) ( 145.809,  146,  146.426 ) ( 179.585,  180,  180.167 ) ( 184.644,  185,  185.119 ) ( 177.638,  178,  178.266 ) ( 224.860,  225,  225.434 ) ( 211.715,  212,  212.478 ) ( 137.716,  138,  138.436 ) ( 157.670,  158,  158.405 ) ( 110.851,  111,  111.293 ) ( 129.868,  130,  130.106 ) ( 104.815,  105,  105.115 ) ( 140.792,  141,  141.229 ) ( 139.606,  140,  140.112 ) ( 171.527,  172,  172.460 ) ( 172.884,  173,  173.305 ) ( 163.602,  164,  164.207 ) ( 44.769,  45,  45.313 ) ( 90.726,  91,  91.487 ) ( 35.668,  36,  36.137 ) ( 45.747,  46,  46.371 ) ( 64.529,  65,  65.438 ) ( 76.651,  77,  77.255 ) ( 100000000.000,  100000000,  100000000.000 ) ( 58.840,  59,  59.423 ) ( 129.628,  130,  130.192 ) ( 47.572,  48,  48.457 ) ( 100.793,  101,  101.136 ) ( 129.814,  130,  130.101 ) ( 93.852,  94,  94.158 ) ( 168.539,  169,  169.164 ) ( 103.637,  104,  104.359 ) ( 130.729,  131,  131.494 ) ( 141.828,  142,  142.445 ) 

( 172.519,  173,  173.404 ) ( 165.518,  166,  166.234 ) ( 199.725,  200,  200.452 ) ( 204.829,  205,  205.124 ) ( 197.793,  198,  198.445 ) ( 244.797,  245,  245.267 ) ( 231.633,  232,  232.475 ) ( 157.641,  158,  158.296 ) ( 177.568,  178,  178.467 ) ( 130.668,  131,  131.118 ) ( 149.532,  150,  150.380 ) ( 124.824,  125,  125.429 ) ( 160.556,  161,  161.439 ) ( 159.712,  160,  160.215 ) ( 191.567,  192,  192.360 ) ( 192.840,  193,  193.414 ) ( 183.736,  184,  184.142 ) ( 64.853,  65,  65.439 ) ( 110.506,  111,  111.219 ) ( 55.537,  56,  56.201 ) ( 65.837,  66,  66.166 ) ( 84.632,  85,  85.431 ) ( 96.859,  97,  97.227 ) ( 19.773,  20,  20.472 ) ( 100000000.000,  100000000,  100000000.000 ) ( 149.510,  150,  150.162 ) ( 67.662,  68,  68.166 ) ( 120.509,  121,  121.282 ) ( 149.894,  150,  150.279 ) ( 113.603,  114,  114.438 ) ( 188.861,  189,  189.457 ) ( 123.648,  124,  124.303 ) ( 150.501,  151,  151.399 ) ( 161.758,  162,  162.493 ) 

( 29.882,  30,  30.205 ) ( 15.806,  16,  16.181 ) ( 71.729,  72,  72.462 ) ( 54.888,  55,  55.312 ) ( 124.811,  125,  125.239 ) ( 171.716,  172,  172.283 ) ( 155.802,  156,  156.274 ) ( 98.656,  99,  99.436 ) ( 146.659,  147,  147.335 ) ( 71.782,  72,  72.346 ) ( 118.886,  119,  119.115 ) ( 132.715,  133,  133.153 ) ( 67.528,  68,  68.137 ) ( 42.644,  43,  43.471 ) ( 49.564,  50,  50.498 ) ( 42.536,  43,  43.454 ) ( 33.796,  34,  34.158 ) ( 72.864,  73,  73.375 ) ( 118.881,  119,  119.148 ) ( 63.813,  64,  64.209 ) ( 73.713,  74,  74.371 ) ( 92.609,  93,  93.385 ) ( 67.854,  68,  68.236 ) ( 27.679,  28,  28.386 ) ( 7.529,  8,  8.439 ) ( 100000000.000,  100000000,  100000000.000 ) ( 36.546,  37,  37.418 ) ( 89.862,  90,  90.426 ) ( 118.545,  119,  119.394 ) ( 69.603,  70,  70.391 ) ( 82.608,  83,  83.361 ) ( 131.654,  132,  132.496 ) ( 91.581,  92,  92.381 ) ( 55.629,  56,  56.438 ) 

( 111.571,  112,  112.458 ) ( 97.853,  98,  98.216 ) ( 131.671,  132,  132.438 ) ( 136.899,  137,  137.375 ) ( 184.826,  185,  185.322 ) ( 231.739,  232,  232.145 ) ( 215.740,  216,  216.394 ) ( 180.870,  181,  181.214 ) ( 222.688,  223,  223.168 ) ( 153.860,  154,  154.267 ) ( 194.538,  195,  195.437 ) ( 169.842,  170,  170.355 ) ( 149.702,  150,  150.403 ) ( 124.649,  125,  125.217 ) ( 131.715,  132,  132.222 ) ( 124.845,  125,  125.214 ) ( 115.820,  116,  116.202 ) ( 109.669,  110,  110.409 ) ( 155.860,  156,  156.332 ) ( 100.716,  101,  101.214 ) ( 66.847,  67,  67.446 ) ( 85.740,  86,  86.313 ) ( 30.660,  31,  31.290 ) ( 64.573,  65,  65.152 ) ( 77.642,  78,  78.468 ) ( 81.682,  82,  82.321 ) ( 100000000.000,  100000000,  100000000.000 ) ( 52.825,  53,  53.203 ) ( 81.720,  82,  82.426 ) ( 45.680,  46,  46.464 ) ( 120.852,  121,  121.375 ) ( 161.822,  162,  162.228 ) ( 173.523,  174,  174.409 ) ( 93.862,  94,  94.118 ) 

( 143.759,  144,  144.322 ) ( 129.768,  130,  130.294 ) ( 163.733,  164,  164.392 ) ( 168.893,  169,  169.107 ) ( 216.818,  217,  217.435 ) ( 255.841,  256,  256.440 ) ( 224.597,  225,  225.377 ) ( 212.739,  213,  213.307 ) ( 260.746,  261,  261.336 ) ( 185.589,  186,  186.433 ) ( 232.738,  233,  233.231 ) ( 233.602,  234,  234.311 ) ( 181.894,  182,  182.476 ) ( 156.561,  157,  157.484 ) ( 163.615,  164,  164.477 ) ( 156.899,  157,  157.126 ) ( 147.702,  148,  148.234 ) ( 173.680,  174,  174.465 ) ( 208.875,  209,  209.327 ) ( 164.528,  165,  165.207 ) ( 130.738,  131,  131.131 ) ( 115.853,  116,  116.165 ) ( 94.591,  95,  95.307 ) ( 128.628,  129,  129.162 ) ( 121.857,  122,  122.282 ) ( 113.505,  114,  114.306 ) ( 92.587,  93,  93.393 ) ( 100000000.000,  100000000,  100000000.000 ) ( 49.631,  50,  50.456 ) ( 77.597,  78,  78.254 ) ( 146.568,  147,  147.404 ) ( 191.720,  192,  192.230 ) ( 205.862,  206,  206.499 ) ( 125.804,  126,  126.163 ) 

( 93.674,  94,  94.168 ) ( 79.730,  80,  80.488 ) ( 113.801,  114,  114.317 ) ( 118.847,  119,  119.108 ) ( 166.875,  167,  167.425 ) ( 213.830,  214,  214.168 ) ( 197.793,  198,  198.165 ) ( 162.626,  163,  163.121 ) ( 210.542,  211,  211.390 ) ( 135.560,  136,  136.327 ) ( 182.654,  183,  183.343 ) ( 196.520,  197,  197.278 ) ( 131.753,  132,  132.260 ) ( 106.592,  107,  107.285 ) ( 113.741,  114,  114.104 ) ( 106.651,  107,  107.486 ) ( 97.828,  98,  98.119 ) ( 136.526,  137,  137.271 ) ( 182.664,  183,  183.127 ) ( 127.722,  128,  128.361 ) ( 109.548,  110,  110.348 ) ( 128.571,  129,  129.159 ) ( 73.587,  74,  74.303 ) ( 91.820,  92,  92.371 ) ( 71.806,  72,  72.120 ) ( 63.802,  64,  64.440 ) ( 42.637,  43,  43.178 ) ( 56.782,  57,  57.110 ) ( 100000000.000,  100000000,  100000000.000 ) ( 27.705,  28,  28.498 ) ( 102.870,  103,  103.144 ) ( 195.517,  196,  196.201 ) ( 155.837,  156,  156.457 ) ( 75.628,  76,  76.400 ) 

( 65.516,  66,  66.150 ) ( 51.739,  52,  52.436 ) ( 100.602,  101,  101.190 ) ( 90.504,  91,  91.311 ) ( 153.607,  154,  154.176 ) ( 200.818,  201,  201.486 ) ( 184.805,  185,  185.280 ) ( 134.574,  135,  135.458 ) ( 182.642,  183,  183.144 ) ( 107.532,  108,  108.196 ) ( 154.831,  155,  155.264 ) ( 168.806,  169,  169.199 ) ( 103.692,  104,  104.177 ) ( 78.700,  79,  79.371 ) ( 85.866,  86,  86.172 ) ( 78.729,  79,  79.119 ) ( 69.777,  70,  70.431 ) ( 108.545,  109,  109.121 ) ( 154.879,  155,  155.451 ) ( 99.667,  100,  100.414 ) ( 81.874,  82,  82.415 ) ( 100.600,  101,  101.222 ) ( 45.805,  46,  46.326 ) ( 63.820,  64,  64.453 ) ( 43.631,  44,  44.148 ) ( 35.850,  36,  36.439 ) ( 14.688,  15,  15.244 ) ( 67.862,  68,  68.119 ) ( 96.679,  97,  97.338 ) ( 100000000.000,  100000000,  100000000.000 ) ( 89.590,  90,  90.161 ) ( 167.626,  168,  168.133 ) ( 127.508,  128,  128.329 ) ( 62.846,  63,  63.113 ) 

( 112.720,  113,  113.387 ) ( 107.574,  108,  108.306 ) ( 69.698,  70,  70.326 ) ( 85.572,  86,  86.397 ) ( 83.848,  84,  84.108 ) ( 130.650,  131,  131.421 ) ( 114.845,  115,  115.400 ) ( 137.640,  138,  138.367 ) ( 185.856,  186,  186.398 ) ( 150.614,  151,  151.364 ) ( 197.764,  198,  198.277 ) ( 224.781,  225,  225.146 ) ( 150.662,  151,  151.493 ) ( 125.821,  126,  126.330 ) ( 141.677,  142,  142.233 ) ( 134.657,  135,  135.102 ) ( 125.880,  126,  126.269 ) ( 164.691,  165,  165.322 ) ( 210.504,  211,  211.237 ) ( 155.781,  156,  156.148 ) ( 137.756,  138,  138.470 ) ( 156.531,  157,  157.300 ) ( 101.630,  102,  102.329 ) ( 119.833,  120,  120.413 ) ( 99.773,  100,  100.453 ) ( 91.722,  92,  92.362 ) ( 70.770,  71,  71.397 ) ( 123.592,  124,  124.468 ) ( 92.609,  93,  93.487 ) ( 55.702,  56,  56.213 ) ( 100000000.000,  100000000,  100000000.000 ) ( 223.784,  224,  224.240 ) ( 143.690,  144,  144.424 ) ( 31.538,  32,  32.306 ) 

( 145.839,  146,  146.181 ) ( 171.646,  172,  172.305 ) ( 227.849,  228,  228.323 ) ( 210.895,  211,  211.420 ) ( 170.848,  171,  171.172 ) ( 217.666,  218,  218.279 ) ( 204.875,  205,  205.111 ) ( 130.859,  131,  131.255 ) ( 150.591,  151,  151.449 ) ( 103.777,  104,  104.299 ) ( 122.564,  123,  123.421 ) ( 79.588,  80,  80.156 ) ( 133.538,  134,  134.128 ) ( 132.704,  133,  133.273 ) ( 164.548,  165,  165.258 ) ( 171.521,  172,  172.113 ) ( 167.660,  168,  168.332 ) ( 37.682,  38,  38.390 ) ( 26.845,  27,  27.323 ) ( 43.690,  44,  44.207 ) ( 74.605,  75,  75.144 ) ( 75.614,  76,  76.420 ) ( 105.845,  106,  106.427 ) ( 139.825,  140,  140.464 ) ( 152.624,  153,  153.298 ) ( 175.737,  176,  176.312 ) ( 141.781,  142,  142.176 ) ( 179.632,  180,  180.181 ) ( 223.796,  224,  224.165 ) ( 187.646,  188,  188.156 ) ( 238.677,  239,  239.332 ) ( 100000000.000,  100000000,  100000000.000 ) ( 123.836,  124,  124.388 ) ( 211.547,  212,  212.220 ) 

( 101.789,  102,  102.263 ) ( 127.673,  128,  128.106 ) ( 183.693,  184,  184.212 ) ( 166.574,  167,  167.363 ) ( 60.861,  61,  61.101 ) ( 107.673,  108,  108.415 ) ( 94.701,  95,  95.490 ) ( 6.773,  7,  7.417 ) ( 54.834,  55,  55.495 ) ( 59.502,  60,  60.270 ) ( 106.840,  107,  107.352 ) ( 164.674,  165,  165.383 ) ( 89.816,  90,  90.395 ) ( 88.555,  89,  89.248 ) ( 120.717,  121,  121.398 ) ( 127.632,  128,  128.394 ) ( 123.839,  124,  124.195 ) ( 190.600,  191,  191.368 ) ( 185.693,  186,  186.326 ) ( 195.769,  196,  196.346 ) ( 205.673,  206,  206.457 ) ( 224.739,  225,  225.125 ) ( 199.553,  200,  200.388 ) ( 159.557,  160,  160.113 ) ( 139.617,  140,  140.441 ) ( 131.717,  132,  132.442 ) ( 168.707,  169,  169.108 ) ( 221.675,  222,  222.377 ) ( 250.597,  251,  251.270 ) ( 201.875,  202,  202.186 ) ( 194.832,  195,  195.393 ) ( 227.520,  228,  228.228 ) ( 100000000.000,  100000000,  100000000.000 ) ( 167.504,  168,  168.295 ) 

( 80.794,  81,  81.227 ) ( 94.859,  95,  95.433 ) ( 37.816,  38,  38.301 ) ( 53.542,  54,  54.132 ) ( 90.811,  91,  91.401 ) ( 137.855,  138,  138.471 ) ( 121.658,  122,  122.328 ) ( 144.586,  145,  145.135 ) ( 192.664,  193,  193.238 ) ( 122.588,  123,  123.240 ) ( 169.592,  170,  170.437 ) ( 205.674,  206,  206.476 ) ( 118.670,  119,  119.305 ) ( 93.796,  94,  94.318 ) ( 118.815,  119,  119.201 ) ( 111.887,  112,  112.291 ) ( 102.672,  103,  103.153 ) ( 183.776,  184,  184.412 ) ( 223.645,  224,  224.182 ) ( 174.556,  175,  175.444 ) ( 164.516,  165,  165.489 ) ( 183.585,  184,  184.326 ) ( 128.683,  129,  129.329 ) ( 138.639,  139,  139.153 ) ( 118.533,  119,  119.273 ) ( 110.708,  111,  111.375 ) ( 97.789,  98,  98.118 ) ( 150.649,  151,  151.441 ) ( 119.677,  120,  120.456 ) ( 82.741,  83,  83.409 ) ( 26.844,  27,  27.272 ) ( 242.800,  243,  243.384 ) ( 142.675,  143,  143.324 ) ( -0.296,  0,  0.180 ) 

