( 152.515,  153,  153.424 ) ( 145.721,  146,  146.465 ) ( 179.828,  180,  180.293 ) ( 184.711,  185,  185.380 ) ( 177.801,  178,  178.475 ) ( 224.789,  225,  225.220 ) ( 211.571,  212,  212.428 ) ( 137.648,  138,  138.418 ) ( 157.897,  158,  158.204 ) ( 110.784,  111,  111.481 ) ( 129.556,  130,  130.307 ) ( 104.617,  105,  105.202 ) ( 140.532,  141,  141.297 ) ( 139.863,  140,  140.430 ) ( 171.869,  172,  172.213 ) ( 172.746,  173,  173.357 ) ( 163.694,  164,  164.273 ) ( 44.844,  45,  45.490 ) ( 90.870,  91,  91.102 ) ( 35.534,  36,  36.265 ) ( 45.598,  46,  46.175 ) ( 64.859,  65,  65.269 ) ( 76.629,  77,  77.311 ) ( 100000000.000,  100000000,  100000000.000 ) ( 58.791,  59,  59.300 ) ( 129.552,  130,  130.160 ) ( 47.512,  48,  48.315 ) ( 100.812,  101,  101.127 ) ( 129.818,  130,  130.179 ) ( 93.823,  94,  94.180 ) ( 168.517,  169,  169.337 ) ( 103.604,  104,  104.218 ) ( 130.628,  131,  131.414 ) ( 141.531,  142,  142.471 ) 

( 172.562,  173,  173.204 ) ( 165.858,  166,  166.125 ) ( 199.538,  200,  200.159 ) ( 204.543,  205,  205.244 ) ( 197.517,  198,  198.253 ) ( 244.767,  245,  245.374 ) ( 231.545,  232,  232.252 ) ( 157.727,  158,  158.370 ) ( 177.793,  178,  178.293 ) ( 130.689,  131,  131.421 ) ( 149.582,  150,  150.399 ) ( 124.705,  125,  125.431 ) ( 160.676,  161,  161.212 ) ( 159.761,  160,  160.122 ) ( 191.535,  192,  192.405 ) ( 192.753,  193,  193.213 ) ( 183.816,  184,  184.230 ) ( 64.880,  65,  65.453 ) ( 110.800,  111,  111.262 ) ( 55.842,  56,  56.450 ) ( 65.657,  66,  66.413 ) ( 84.821,  85,  85.281 ) ( 96.595,  97,  97.273 ) ( 19.645,  20,  20.422 ) ( 100000000.000,  100000000,  100000000.000 ) ( 149.515,  150,  150.384 ) ( 67.821,  68,  68.445 ) ( 120.881,  121,  121.397 ) ( 149.886,  150,  150.152 ) ( 113.867,  114,  114.321 ) ( 188.672,  189,  189.313 ) ( 123.812,  124,  124.131 ) ( 150.778,  151,  151.126 ) ( 161.735,  162,  162.153 ) 

( 29.799,  30,  30.428 ) ( 15.696,  16,  16.207 ) ( 71.505,  72,  72.467 ) ( 54.851,  55,  55.214 ) ( 124.617,  125,  125.288 ) ( 171.782,  172,  172.238 ) ( 155.690,  156,  156.424 ) ( 98.693,  99,  99.127 ) ( 146.568,  147,  147.322 ) ( 71.859,  72,  72.304 ) ( 118.521,  119,  119.389 ) ( 132.710,  133,  133.281 ) ( 67.532,  68,  68.320 ) ( 42.754,  43,  43.454 ) ( 49.636,  50,  50.149 ) ( 42.697,  43,  43.145 ) ( 33.788,  34,  34.319 ) ( 72.583,  73,  73.248 ) ( 118.557,  119,  119.398 ) ( 63.714,  64,  64.244 ) ( 73.723,  74,  74.334 ) ( 92.748,  93,  93.353 ) ( 67.677,  68,  68.293 ) ( 27.565,  28,  28.174 ) ( 7.896,  8,  8.144 ) ( 100000000.000,  100000000,  100000000.000 ) ( 36.798,  37,  37.264 ) ( 89.617,  90,  90.277 ) ( 118.847,  119,  119.318 ) ( 69.557,  70,  70.423 ) ( 82.813,  83,  83.470 ) ( 131.775,  132,  132.157 ) ( 91.657,  92,  92.104 ) ( 55.518,  56,  56.315 ) 

( 111.745,  112,  112.105 ) ( 97.805,  98,  98.454 ) ( 131.663,  132,  132.161 ) ( 136.893,  137,  137.314 ) ( 184.533,  185,  185.361 ) ( 231.810,  232,  232.262 ) ( 215.514,  216,  216.139 ) ( 180.740,  181,  181.302 ) ( 222.766,  223,  223.231 ) ( 153.650,  154,  154.200 ) ( 194.784,  195,  195.313 ) ( 169.541,  170,  170.291 ) ( 149.769,  150,  150.370 ) ( 124.716,  125,  125.333 ) ( 131.735,  132,  132.469 ) ( 124.852,  125,  125.366 ) ( 115.841,  116,  116.199 ) ( 109.855,  110,  110.141 ) ( 155.624,  156,  156.431 ) ( 100.704,  101,  101.282 ) ( 66.639,  67,  67.267 ) ( 85.644,  86,  86.140 ) ( 30.568,  31,  31.247 ) ( 64.549,  65,  65.308 ) ( 77.515,  78,  78.258 ) ( 81.610,  82,  82.352 ) ( 100000000.000,  100000000,  100000000.000 ) ( 52.559,  53,  53.126 ) ( 81.603,  82,  82.245 ) ( 45.806,  46,  46.428 ) ( 120.587,  121,  121.210 ) ( 161.675,  162,  162.170 ) ( 173.850,  174,  174.403 ) ( 93.734,  94,  94.212 ) 

( 143.832,  144,  144.318 ) ( 129.803,  130,  130.227 ) ( 163.810,  164,  164.363 ) ( 168.621,  169,  169.368 ) ( 216.643,  217,  217.122 ) ( 255.768,  256,  256.481 ) ( 224.772,  225,  225.223 ) ( 212.835,  213,  213.247 ) ( 260.789,  261,  261.484 ) ( 185.806,  186,  186.204 ) ( 232.650,  233,  233.402 ) ( 233.667,  234,  234.208 ) ( 181.615,  182,  182.235 ) ( 156.614,  157,  157.109 ) ( 163.620,  164,  164.352 ) ( 156.849,  157,  157.388 ) ( 147.748,  148,  148.310 ) ( 173.554,  174,  174.337 ) ( 208.702,  209,  209.112 ) ( 164.631,  165,  165.321 ) ( 130.760,  131,  131.329 ) ( 115.594,  116,  116.109 ) ( 94.900,  95,  95.319 ) ( 128.601,  129,  129.213 ) ( 121.582,  122,  122.434 ) ( 113.610,  114,  114.219 ) ( 92.685,  93,  93.262 ) ( 100000000.000,  100000000,  100000000.000 ) ( 49.861,  50,  50.367 ) ( 77.835,  78,  78.376 ) ( 146.632,  147,  147.395 ) ( 191.545,  192,  192.403 ) ( 205.672,  206,  206.206 ) ( 125.855,  126,  126.207 ) 

( 93.607,  94,  94.491 ) ( 79.705,  80,  80.186 ) ( 113.580,  114,  114.345 ) ( 118.761,  119,  119.293 ) ( 166.501,  167,  167.249 ) ( 213.521,  214,  214.188 ) ( 197.648,  198,  198.330 ) ( 162.842,  163,  163.472 ) ( 210.717,  211,  211.357 ) ( 135.881,  136,  136.362 ) ( 182.603,  183,  183.140 ) ( 196.640,  197,  197.180 ) ( 131.806,  132,  132.393 ) ( 106.502,  107,  107.402 ) ( 113.543,  114,  114.319 ) ( 106.543,  107,  107.448 ) ( 97.654,  98,  98.388 ) ( 136.608,  137,  137.161 ) ( 182.598,  183,  183.161 ) ( 127.738,  128,  128.346 ) ( 109.613,  110,  110.432 ) ( 128.546,  129,  129.125 ) ( 73.742,  74,  74.341 ) ( 91.705,  92,  92.281 ) ( 71.595,  72,  72.332 ) ( 63.766,  64,  64.333 ) ( 42.756,  43,  43.400 ) ( 56.867,  57,  57.138 ) ( 100000000.000,  100000000,  100000000.000 ) ( 27.741,  28,  28.143 ) ( 102.734,  103,  103.274 ) ( 195.792,  196,  196.281 ) ( 155.810,  156,  156.205 ) ( 75.643,  76,  76.457 ) 

( 65.548,  66,  66.280 ) ( 51.735,  52,  52.193 ) ( 100.514,  101,  101.396 ) ( 90.763,  91,  91.389 ) ( 153.659,  154,  154.349 ) ( 200.542,  201,  201.373 ) ( 184.806,  185,  185.144 ) ( 134.687,  135,  135.386 ) ( 182.673,  183,  183.106 ) ( 107.696,  108,  108.283 ) ( 154.512,  155,  155.456 ) ( 168.619,  169,  169.198 ) ( 103.859,  104,  104.207 ) ( 78.713,  79,  79.343 ) ( 85.880,  86,  86.254 ) ( 78.853,  79,  79.499 ) ( 69.604,  70,  70.116 ) ( 108.898,  109,  109.372 ) ( 154.517,  155,  155.383 ) ( 99.600,  100,  100.156 ) ( 81.629,  82,  82.345 ) ( 100.635,  101,  101.490 ) ( 45.872,  46,  46.463 ) ( 63.555,  64,  64.351 ) ( 43.544,  44,  44.330 ) ( 35.839,  36,  36.459 ) ( 14.670,  15,  15.205 ) ( 67.830,  68,  68.350 ) ( 96.566,  97,  97.368 ) ( 100000000.000,  100000000,  100000000.000 ) ( 89.507,  90,  90.364 ) ( 167.617,  168,  168.123 ) ( 127.574,  128,  128.399 ) ( 62.510,  63,  63.434 ) 

( 112.774,  113,  113.147 ) ( 107.818,  108,  108.217 ) ( 69.521,  70,  70.437 ) ( 85.800,  86,  86.186 ) ( 83.554,  84,  84.272 ) ( 130.818,  131,  131.471 ) ( 114.599,  115,  115.256 ) ( 137.750,  138,  138.323 ) ( 185.648,  186,  186.476 ) ( 150.605,  151,  151.394 ) ( 197.745,  198,  198.320 ) ( 224.508,  225,  225.351 ) ( 150.769,  151,  151.272 ) ( 125.649,  126,  126.378 ) ( 141.704,  142,  142.367 ) ( 134.793,  135,  135.142 ) ( 125.874,  126,  126.156 ) ( 164.718,  165,  165.172 ) ( 210.641,  211,  211.443 ) ( 155.794,  156,  156.427 ) ( 137.650,  138,  138.467 ) ( 156.859,  157,  157.202 ) ( 101.701,  102,  102.380 ) ( 119.618,  120,  120.144 ) ( 99.751,  100,  100.293 ) ( 91.516,  92,  92.140 ) ( 70.718,  71,  71.137 ) ( 123.692,  124,  124.230 ) ( 92.584,  93,  93.430 ) ( 55.605,  56,  56.326 ) ( 100000000.000,  100000000,  100000000.000 ) ( 223.504,  224,  224.271 ) ( 143.643,  144,  144.389 ) ( 31.540,  32,  32.437 ) 

( 145.534,  146,  146.293 ) ( 171.708,  172,  172.391 ) ( 227.597,  228,  228.254 ) ( 210.602,  211,  211.210 ) ( 170.755,  171,  171.112 ) ( 217.571,  218,  218.403 ) ( 204.726,  205,  205.190 ) ( 130.867,  131,  131.206 ) ( 150.650,  151,  151.407 ) ( 103.770,  104,  104.202 ) ( 122.706,  123,  123.401 ) ( 79.675,  80,  80.239 ) ( 133.621,  134,  134.487 ) ( 132.739,  133,  133.209 ) ( 164.544,  165,  165.337 ) ( 171.657,  172,  172.239 ) ( 167.579,  168,  168.432 ) ( 37.574,  38,  38.269 ) ( 26.867,  27,  27.353 ) ( 43.507,  44,  44.375 ) ( 74.700,  75,  75.174 ) ( 75.673,  76,  76.195 ) ( 105.555,  106,  106.216 ) ( 139.504,  140,  140.428 ) ( 152.739,  153,  153.229 ) ( 175.741,  176,  176.363 ) ( 141.528,  142,  142.462 ) ( 179.789,  180,  180.405 ) ( 223.690,  224,  224.481 ) ( 187.533,  188,  188.357 ) ( 238.881,  239,  239.205 ) ( 100000000.000,  100000000,  100000000.000 ) ( 123.797,  124,  124.215 ) ( 211.759,  212,  212.466 ) 

( 101.573,  102,  102.197 ) ( 127.771,  128,  128.192 ) ( 183.516,  184,  184.198 ) ( 166.527,  167,  167.427 ) ( 60.859,  61,  61.331 ) ( 107.809,  108,  108.250 ) ( 94.823,  95,  95.415 ) ( 6.541,  7,  7.224 ) ( 54.878,  55,  55.401 ) ( 59.612,  60,  60.323 ) ( 106.681,  107,  107.247 ) ( 164.856,  165,  165.128 ) ( 89.591,  90,  90.111 ) ( 88.772,  89,  89.223 ) ( 120.842,  121,  121.310 ) ( 127.769,  128,  128.396 ) ( 123.661,  124,  124.332 ) ( 190.530,  191,  191.364 ) ( 185.616,  186,  186.333 ) ( 195.871,  196,  196.218 ) ( 205.894,  206,  206.409 ) ( 224.501,  225,  225.332 ) ( 199.778,  200,  200.290 ) ( 159.846,  160,  160.306 ) ( 139.825,  140,  140.320 ) ( 131.749,  132,  132.304 ) ( 168.629,  169,  169.389 ) ( 221.617,  222,  222.346 ) ( 250.851,  251,  251.483 ) ( 201.608,  202,  202.123 ) ( 194.809,  195,  195.300 ) ( 227.847,  228,  228.490 ) ( 100000000.000,  100000000,  100000000.000 ) ( 167.655,  168,  168.410 ) 

( 80.655,  81,  81.436 ) ( 94.784,  95,  95.499 ) ( 37.557,  38,  38.235 ) ( 53.837,  54,  54.143 ) ( 90.515,  91,  91.492 ) ( 137.666,  138,  138.146 ) ( 121.873,  122,  122.232 ) ( 144.741,  145,  145.272 ) ( 192.606,  193,  193.422 ) ( 122.661,  123,  123.451 ) ( 169.675,  170,  170.463 ) ( 205.818,  206,  206.192 ) ( 118.828,  119,  119.276 ) ( 93.772,  94,  94.187 ) ( 118.566,  119,  119.413 ) ( 111.558,  112,  112.259 ) ( 102.723,  103,  103.480 ) ( 183.881,  184,  184.415 ) ( 223.780,  224,  224.308 ) ( 174.812,  175,  175.367 ) ( 164.784,  165,  165.169 ) ( 183.551,  184,  184.289 ) ( 128.563,  129,  129.465 ) ( 138.666,  139,  139.164 ) ( 118.722,  119,  119.373 ) ( 110.573,  111,  111.493 ) ( 97.514,  98,  98.306 ) ( 150.865,  151,  151.120 ) ( 119.669,  120,  120.445 ) ( 82.663,  83,  83.341 ) ( 26.668,  27,  27.213 ) ( 242.585,  243,  243.255 ) ( 142.547,  143,  143.148 ) ( -0.487,  0,  0.123 ) 

